,date,link,inner_html,word_count,petrol,hsd,multilingual (Very positive),multilingual (Positive),multilingual (Neutral),multilingual (Negative),multilingual (Very negative)
10,2024-07-16,['https://www.express.com.pk/epaper/PoPupwindow.aspx?newsID=1111094540&Issue=NP_LHE&Date=20240716'],"پٹرول کی قیمت بڑھ کر 276.60 روپے فی لٹر ہائی سپیڈ ڈیزل کی قیمت 283.63 روپے فی لٹر ہو گئی، نوٹیفکیشن
جاری
اسلام آباد (ارشاد انصاری سے ) وفاقی حکومت نے عوام پر پھر پٹرول بم گرادیا۔ پٹرولیم مصنوعات کی قیمتوں میں
9.99 روپے فی لیٹر تک کا بڑا اضافہ کر دیا ۔ وزارت خزانہ نے نوٹیفکیشن جاری کر دیا ۔ نوٹیفکیشن کے مطابق
پیٹرول کی قیمت میں 9.99 روپے فی لیٹر جبکہ ہائی سپیڈ ڈیزل کی قیمت میں 18 . 6 روپے فی لیٹر اضافہ کیا گیا ہے۔
وزارت خزانہ کے مطابق نئی قیمتوں کا اطلاق منگل کی رات سے کر دیا گیا جو اگلے پندرہ روز تک لاگو ر ہیں گی ،
قیمتوں میں اضافے کے بعد پٹرول کی قیمت 265.61 روپے سے بڑھ کر 276.60 روپے فی لیٹر جبکہ ہائی سپیڈ
ڈیزل کی قیمت 277.45 روپے سے بڑھ کر 283.63 روپے فی لیٹر کر دی گئی ہے۔ ادھر آئی این پی کے مطابق
مشرق وسطی اور امریکا میں غیر یقینی صور تحال کے سبب عالمی منڈی میں خام تیل کی قیمتوں میں اضافہ ہوا۔ پیر کو
برینٹ کروڈ کی قیمت 15 سینٹ یا 0.2 فیصد اضافے کے بعد 85.18 ڈالر فی بیرل ہو گئی۔ یوالیس ویسٹ ٹیکساس
انٹر میڈیٹ کے نرخ 20 سینٹ یا 0.2 فیصد اضافے کے بعد 82.41 ڈالر فی بیرل ہو گئے۔",218.0,265.61,277.45,0.1333995312452316,0.184941291809082,0.2948016822338104,0.241779088973999,0.145078420639038
11,2024-07-01,['https://www.express.com.pk/epaper/PoPupwindow.aspx?newsID=1111065952&Issue=NP_LHE&Date=20240701'],"پٹرول 16 . 258 سے بڑھا کر 265 روپے 61 پیسے ، ہائی سپیڈ ڈیزل کی قیمت 267.89 روپے سے بڑھا کر
277 روپے 45 پیسے کر دی گئی
لائٹ ڈیزل 9 روپے 88 پیسے، مٹی کا تیل 10 روپے 5 پیسے لٹر مہنگا، وزارت خزانہ نے وزیر اعظم کی منظوری کے
بعد نو ٹیفکیشن جاری کر دیا ، اطلاق ہو گیا
اسلام آباد (ارشاد انصاری سے) مہنگائی کے ستائے عوام کیلئے ایک اور بری خبر ہے کیونکہ حکومت نے پٹرولیم
مصنوعات کی قیمتیں بڑھادی ہیں۔ وزارت خزانہ کی جانب سے جاری نوٹیفکیشن کے مطابق پٹرول کی قیمت میں 7
روپے 45 پیسے فی لٹر جبکہ ڈیزل کی قیمت میں 9 روپے 56 پیسے کا اضافہ کیا گیا ہے ۔ جس کے بعد پٹرول
258.16 سے بڑھا کر 265 روپے 61 پیسے کا ہو گیا جبکہ ہائی سپیڈ ڈیزل کی قیمت 267.89 روپے سے بڑھا کر
277.45 روپے فی لٹر کر دی گئی ہے۔ لائٹ ڈیزل کی قیمت میں 9 روپے 88 پیسے اور مٹی کے تیل کی قیمت میں
10 روپے 5 پیسے فی لٹر کا اضافہ کیا گیا ہے۔ ذرائع کے مطابق اوگرا کی سفارشات پر اضافہ وزیر اعظم کی منظوری
سے کیا گیا ہے جبکہ بجٹ میں اعلان کردہ پٹرولیم ڈویلپمنٹ لیوی میں اضافہ ان قیمتوں میں شامل نہیں کیا گیا اور یہ
اضافہ عالمی منڈی میں پٹرولیم قیمتوں میں اضافے کے تناظر میں کیا گیا ہے۔ جس کا اطلاق گذشتہ رات 12 بجے
سے ہو گیا اور اگلے پندرہ روز تک لاگور ہیں گی۔",248.0,258.16,267.89,0.1562931984663009,0.1735176295042038,0.2762961089611053,0.2536152303218841,0.1402777731418609
12,2024-06-15,['https://www.express.com.pk/epaper/PoPupwindow.aspx?newsID=1111039327&Issue=NP_LHE&Date=20240615'],"ڈیزل بھی 2 روپے 33 پیسے لٹر سستا، یکم جون کو پٹرول 4 روپے 74 پیسے ، ڈیزل 3 روپے 86 پیسے لٹر ستا کیا گیا،
عوام کو پٹرول پر 35 روپے کا ریلیف دیا جاچکا
صنعتی بجلی کی نئی قیمت 34 روپے 99 پیسے یونٹ مقرر، پیداواری لاگت میں کمی سے بر آمدات بڑھیں گی، اشرافیہ
کو ٹیکس دینا ہی ہو گا ، شہباز شریف، رضا باقر کی ملاقات
اسلام آباد (ارشاد انصاری سے نمائندہ خصوصی) وزیر اعظم شہباز شریف کے ایک دن میں دو بڑے اعلانات،
وزیر اعظم کی بڑی عید پر صنعتی مالکان اور عوام کیلئے بڑی عیدی ، صنعتوں کیلئے بجلی اور عوام کیلئے پٹرول سستا کر دیا،
صنعتی بجلی 10 روپے 69 پیسے فی یونٹ، پٹرول 10 روپے 20 پیسے فی لٹر سستا کر دیا، ڈیزل کی قیمت میں 2 روپے
33 پیسے فی لٹر کی کمی کی گئی ، یکم جون کو حکومت نے پیٹرول کی قیمت میں 4 روپے 74 پیسے جبکہ ڈیزل کی قیمت میں
3 روپے 86 پیسے فی لیٹر کمی کی تھی، اب تک پیٹرول کی فی لٹر قیمت میں مجموعی طور پر 35 روپے کار ملیف عوام کو
دیا جا چکا ہے ، وزیر اعظم شہباز شریف نے ملکی صنعت کی بہتری کیلئے بجلی کے تاریخی پیکیج کا اعلان کرتے ہوئے
صنعتوں کیلئے بجلی کی قیمت میں 10 روپے 69 پیسے کمی کر دی، نئی قیمت قیمت 34 روپے 99 پیسے فی یونٹ ہو گی،
وزیر اعظم نے صنعتی بر آمدات میں اضافے کیلئے اہم قدم اٹھایا ہے، نیپرانے صنعتی بجلی کی قیمت میں 10 روپے 69
پیسے فی یونٹ کمی تجویز کی تھی، وزیر اعظم کے پیکیج کے نتیجے میں صنعتوں سے 200 ارب روپے سے زائد کا بوجھ
ختم ہو گا ، صنعتوں کو یہ پیکیج عالمی منڈی میں اشیا کی لاگت کے مقابلے کے قابل بنانے کیلئے کیا گیا۔ اس پیکیج سے
صنعتی اور زرعی مصنوعات کی پیداواری لاگت میں کمی اور برآمدات میں خاطر خواہ اضافہ ہوگا، دریں وزیر اعظم سے
سابق گورنر سٹیٹ بینک رضا باقر نے کنسلٹنسی فرم کے وفد کے ہمراہ ملاقات کی۔ وفد کی جانب سے پاکستان میں
بین الا قوامی سرمایہ کاری کو مزید وسعت دینے کیلئے تجاویز پیش کی گئیں، دوست ممالک کے ساتھ سرمایہ کاری کے
معاہدوں کو بین الا قوامی شہرت یافتہ فرمز کی مشاورت سے پایہ تکمیل تک پہنچایا جائے، وزیر اعظم نے کہا کہ
حکومتی ڈھانچے حجم میں کمی اور نظام حکومت کو موثر بنانے کیلیے بھی عالمی شہرت یافتہ فرمز سے مشاورت کی جائے
گی ، وزیر اعظم نے اقتصادی کونسل کی ایگزیکٹو کمیٹی تشکیل دیدی۔ وزیر اعظم کمیٹی کے چیئر مین ہو نگے، کمیٹی 8 ارکان
پر مشتمل ہو گی ، ارکان میں اسحاق ڈار ، محمد اور نگزیب اور احسن اقبال، مریم اور نگزیب، جام کمال شورو، مزمل اسلم،
شعیب نوشیر واں شامل ہیں، وزیر اعظم شہباز شریف کا جمعہ کو قوم سے خطاب موخر کر دیا گیا جو آج متوقع ہے،
وفاقی حکومت کی کارکردگی کے پہلے 100 دن مکمل ہونے پر وز یر اعظم کا قوم سے خطاب آج ہو سکتا ہے، صباح
نیوز کے مطابق ٹیکس اصلاحات، معیشت کی ڈیجیٹائزیشن اور محصولات میں اضافے کیلئے اقدامات پر اعلی سطح جائزہ
اجلاس میں وزیر اعظم نے کہا کہ ٹیکس چوروں، نادہندگان اور انکی معاونت کرنے والے عناصر کا خاتمہ کر کے
چھوڑیں گے ، بجٹ کی تیاری کے دوران میں نے واضح ہدایت دیں کہ اشرافیہ کو ٹیکس دین ہی ہو گا۔",562.0,268.36,270.22,0.1980349421501159,0.2073294818401336,0.2066260874271392,0.2022867202758789,0.1857227385044098
13,2024-06-01,['https://www.express.com.pk/epaper/PoPupwindow.aspx?newsID=1111010992&Issue=NP_LHE&Date=20240601'],"پٹرول کی نئی قیمت 268.36، ڈیزل 3.86 روپے کمی سے 270.22 روپے لٹر ، ایل پی جی کی نئی قیمت
234.59 فی کلو مقرر
وزیر اعظم کی پٹرول 15.40 ڈیزل 7.90 روپے لٹر سستا کر نیکی ہدایت وزیر خزانہ نے IMF مذاکرات
متاثر ہونے کے خدشہ پر قائل کیا
اسلام آباد (ارشاد انصاری سے) وزارت خزانہ نے وزیر اعظم کی ہدایات کے بر عکس پٹرولیم مصنوعات کی قیمتوں
میں معمولی کمی کر دی ہے ، پٹرول کی قیمت چار روپے 74 پیسے فی لیٹر کم کی گئی ہے جبکہ ڈیزل کی قیمت میں تین
روپے 84 پیسے کی کمی کی گئی ہے جبکہ وزیراعظم کی جانب سے جمعہ کی رات جاری بیان میں پٹرول پندرہ روپے
چالیس پیسے اور ڈیزل سات روپے نوے پیسے فی لیٹر سستا کرنے کی ہدایت کی گئی تھی مگر بارہ بجے کے بعد وزارت
خزانہ کی طرف جو اعلان کیا گیاوہ اسکے بر عکس تھا جس پر وزیر اعظم کے بیان پر غلط اور پرانی پریس ریلیز قرار دے
کر معاملے کی تحقیقات کا فیصلہ کیا ہے، تاہم وزرات خزانہ نے پیٹرولیم مصنوعات کی قیمتوں میں معمولی کمی کا
نوٹیفیکیشن جاری کر دیا ہے نئی قیمتوں کا اطلاق آج سے کر دیا گیا ہے پٹرولیم مصنوعات کی قیمتوں کا اطلاق اگلے
پندرہ دن کیلئے کیا گیا ہے ، پیٹرول کی قیمت میں 4 روپے 74 پیسے کمی کر دی گئی ہے اور پیٹرول کی نئی قیمت 268
270 روپے 36 پیسے ہو گئی ہے جبکہ ڈیزل کی قیمت میں 3 روپے 86 پیسے کی کمی کے بعد ڈیزل کی نئی قیمت
روپے 22 پیسے ہو گئی ہے واضح رہے کہ جمعہ کو وز یر اعظم کی طرف سے پٹرول پندرہ روپے چالیس پیسے فی لیٹر جبکہ
ڈیزل سات روپے نوے پیسے فی لیٹر سستا کرنے کیلئے وزارت خزانہ کو ہدایت جاری کرنے کا بیان جاری کیا گیا تھا
لیکن رات بارہ بجے کے بعد بھی پٹرولیم قیمتوں میں کمی کانوٹیفکیشن جاری نہ ہونے کے باعث تشویش شروع ہو گئی
ذرائع کا کہنا ہے کہ پٹرولیم مصنوعات کی قیمتوں کے معاملے پر وزیر اعظم اور وزیر خزانہ کے درمیان اختلاف
رائے کی وجہ سے نو ٹیفکیشن تاخیر کا شکار ہو اوزیر خزانہ کا موقف تھا کہ آئی ایم ایف کے پروگرام کیلئے مذاکرات
جاری ہیں اس فیصلے سے مذاکرات متاثر ہونے کا خدشہ ہے ذرائع کا کہنا ہے کہ وزیر خزانہ کا موقف تھا کہ عالمی
منڈی میں قیمتوں میں کمی کے تناظر میں اوگرا کی جانب سے جو سفارش کی گئی ہے اس کے مطابق پٹرول چار
روپے 74 پیسے فی لیٹر ستا کیا جائے ذرائع کہنا ہے کہ وزیر خزانہ وزارت خزانہ کو نو ٹیفکیشن جاری کرنے سے
روک کر وزیر اعظم کو اپنا آرڈر تبدیل کرنے کیلئے قائل کرتے رہے اور وزیر اعظم کو قائل کرنے کے بعد رات بارہ
بجے کے بعد اوگرا کی سفارشات کے مطابق قیمتوں میں کمی کا نوٹیفکیشن جاری کیا گیا دوسری جانب وزیراعظم آفس
ذرائع کا کہنا ہے کہ وزیر اعظم سے منسوب پٹرولیم مصنوعات کی قیمتوں میں کمی سے متعلق غلط بیان جاری کیا گیا
ہے وزیر اعظم اس معاملے کی تحقیقات کروائیں گے۔ دریں اثنا ہو گر انے ایل پی جی کی قیمت میں 3.86 روپے کمی
کرتے ہوئے ایل پی جی کی نئی قیمت 234.59 فی کلو مقرر کر دی ہے ، اطلاق آج یکم جون سے ہو گا،ادھر ترجمان
اوگرا کے مطابق جمعہ کو جاری نوٹیفکیشن کے تحت یکم جون سے 11.8 کلو سلنڈر کی قیمت 2768.23 روپے ہو گی
جبکہ مئی میں اس کی قیمت 13.85 28 روپے تھی اس طرح مئی کے مقابلہ میں جون کے لیے ایل پی جی گیس
کے گھر یلو سلنڈر کی قیمت میں 45.62 روپے کمی کی گئی ہے۔ ترجمان نے کہا ہے ایل پی جی کی فی کلو صارف
قیمت میں 3.86 روپے کی کمی ہوئی ہے ، ایل پی جی کی نئی قیمت 234.59 فی کلو مقرر کی گئی ہے۔ ہمارے
مانیٹرنگ ڈیسک کے مطابق مٹی کا تیل 1.87 روپیہ فی لیٹر سستا، نئی قیمت 1 171.6 فی لیٹر لائٹ ڈیزل آئل
3.88 فی لیٹر سستا ہونے کے بعد 157.29 فی لیٹر ہو گیا ہے۔",671.0,273.1,274.08,0.18632672727108,0.199487879872322,0.2060417532920837,0.2099047750234604,0.1982388496398925
14,2024-05-16,['https://www.express.com.pk/epaper/PoPupwindow.aspx?newsID=1110980558&Issue=NP_LHE&Date=20240516'],"پٹرول کی نئی قیمت 273.10 روپے، ہائی سپیڈ ڈیزل کی 274.08 روپے فی لٹر ہو گئی ،لائٹ ڈیزل آئل کی قیمت
میں 7 روپے 54 پیسے فی لڑکی کمی کی گئی
پٹرول اور ہائی سپیڈ ڈیزل پر پٹرولیم لیوی کہ شرح 60 روپے فی لٹر ہے جو زیادہ سے زیادہ حد ، مٹی کے تیل پر
پٹرولیم لیوی کی شرح صفر اعشاریہ پانچ روپے لیٹر ، حکام
اسلام آباد (ارشاد انصاری سے) وفاقی حکومت کی جانب سے عوام کیلئے بڑی خوشخبری ، حکومت نے پٹرولیم
مصنوعات کی قیمتوں میں بڑی کمی کر دی ہے، پٹرول کی قیمت 15.39 روپے اور ڈیزل کی قیمت میں 7.88 روپے
فی لٹر کی کمی کر دی ہے ، وزارت خزانہ نے نئی قیمتوں کا اعلان کر دیا ہے، نئی قیمتوں کا اطلاق آج جمعرات سے کیا گیا
ہے ، پڑولیم مصنوعات کی قیمتوں کا اطلاق اگلے پندرہ دن کیلئے کیا گیا ہے ، پٹرول کی قیمت 288.49 روپے سے
کم کر کے 273.10 روپے فی لٹر جبکہ ہائی سپیڈ ڈیزل کی قیمت 1.06 28 روپے فی لٹر سے کم کر کے 274.08
روپے فی لیٹر کر دی گئی ہے جبکہ حکام کا کہنا ہے کہ مٹی کے تیل کی قیمت میں 9 روپے 86 پیسے اور لائٹ ڈیزل
آئل کی قیمت میں 7 روپے 54 پیسے فی لٹر کی کمی کی گئی ہے، حکام کے مطابق پٹرول اور ہائی سپیڈ ڈیزل پر پٹرولیم
لیوی که شرح 60 روپے فی لیٹر ہے جو کہ پٹرولیم لیوی کی زیادہ سے زیادہ حد ہے جبکہ مٹی کے تیل پر پٹرولیم لیوی
کی شرح صفر اعشاریہ پانچ روپے فی لیٹر ہے اور لائٹ ڈیزل آئل پر یہ شرح صفر ہے البتہ مٹی کے تیل اور لائٹ
ڈیزل آئل کی قیمتیں چونکہ ڈی ریگولیٹڈ ہیں اس لئے حکومت ان کا اعلان نہیں کرتی ہے۔",295.0,288.49,281.96,0.1843565702438354,0.1945881694555282,0.204147070646286,0.2184586524963379,0.1984495818614959
15,2024-05-01,['https://www.express.com.pk/epaper/PoPupwindow.aspx?newsID=1110951442&Issue=NP_LHE&Date=20240501'],"پٹرول کی فی لٹر قیمت 288 روپے 49 پیسے ، ہائی سپیڈ ڈیزل کی 281 روپے 96 پیسے ہو گئی، مٹی کا تیل 8.74
روپے لٹر ستا
لائٹ ڈیزل قیمت میں 5 روپے 63 پیسے لٹر کمی LPG کی نئی قیمت 238.46 روپے کلو، 11.8 کلو سلنڈر
13 28 روپے کا ہو گیا
اسلام آباد (ارشاد انصاری سے خصوصی رپورٹر ، نیوز ایجنسیاں) حکومت نے پیٹرولیم مصنوعات کی قیمتوں میں 8
روپے 74 پیسے تک کمی کر دی جس کا نوٹیفکیشن بھی جاری کر دیا گیا ہے۔ وزیر اعظم نے اگلے پندرہ روز کیلئے پیٹرولیم
مصنوعات کی قیمتوں میں کمی منظوری دی۔ پیٹرول کی قیمت میں 5 روپے 45 پیسے فی لیٹر اور ڈیزل کی قیمت میں 8
روپے 42 پیسے فی لیٹر کمی کی منظوری دی گئی ہے۔ حالیہ کمی کے بعد پیٹرول کی فی لیٹر قیمت 288 روپے 49 پیسے
جبکہ ہائی سپیڈ ڈیزل کی قیمت 281 روپے 96 پیسے پر پہنچ گی۔ اسی طرح مٹی کے تیل کی قیمت میں 8 روپے 74
پیسے فی لیٹر اور لائٹ ڈیزل کی 5 روپے 63 پیسے فی لیٹر کمی کی منظوری دی گئی ہے۔ قیمتوں کا اطلاق 30 اپریل اور کیم
مئی کی درمیانی شب 12 بجے ہو گیا۔ اوگرا نے مئی کیلئے ایل پی جی کی قیمت میں 11 روپے 88 پیسے فی کلو کمی کا
نوٹیفکیشن جاری کر دیا۔ نوٹیفکیشن کے مطابق 11.88 روپے کمی سے ایل پی جی کی نئی قیمت 238.46 روپے فی
2813 کلو گرام ہو گئی ، اس سے 11.8 کلو گرام کے گھر یلو ایل پی جی سلنڈر کی قیمت 140 روپے کی کمی سے
روپے ہو گئی۔ نئی قیمتوں کا اطلاق آج سے ہوگا۔",273.0,293.94,290.38,0.1991868466138839,0.2007781863212585,0.197543203830719,0.2060341536998748,0.1964576691389084
16,2024-04-16,['https://www.express.com.pk/epaper/PoPupwindow.aspx?newsID=1110922581&Issue=NP_LHE&Date=20240416'],"پٹرول کی قیمت 289.41 سے بڑھا کر 293.94 ، ہائی سپیڈ ڈیزل کی 282.24 سے بڑھا کر 290.38 روپے
کر دی گئی
اسلام آباد ( خصوصی رپورٹر) عالمی مارکیٹ میں تیل کی قیمتوں میں اضافہ کے بعد وفاقی حکومت نے اگلے 15 روز
کیلئے تیل کی نئی قیمتوں کا اعلان کر دیا۔ گزشتہ رات اس ضمن میں جاری کیے گئے نوٹیفکیشن کے مطابق پٹرول کی
قیمت 4 روپے 53 پیسے اضافہ کے بعد 289.41 سے بڑھا کر 293.94 روپے مقرر کر دی گئی ہے۔ ہائی سپیڈ
ڈیزل کی قیمت میں 8 روپے 14 پیسے اضافہ کیا گیا ہے۔ ہائی سپیڈ ڈیزل کی قیمت 282.24 سے بڑھ کر 290.38
روپے مقرر کر دی گئی ہے۔ نئی قیمتوں کا اطلاق آج رات 12 سے کر دیا گیا اور یہ یکم مئی تک بر قرار رہیں گی۔",134.0,289.41,282.24,0.0998124554753303,0.1809133440256118,0.3130185306072235,0.2861638069152832,0.1200918182730674
17,2024-04-01,['https://www.express.com.pk/epaper/PoPupwindow.aspx?newsID=1110896659&Issue=NP_LHE&Date=20240401'],"پٹرول کی قیمت 279 روپے 75 پیسے سے بڑھ کر 289 روپے 41 پیسے لٹر ہو گئی، ہائی سپیڈ ڈیزل کی قیمت 285
روپے 56 پیسے سے کم ہو کر 282 روپے 24 پیسے ہو گئی
لائٹ ڈیزل 38 پیسے ستا، نئی قیمت 167.80 روپے لٹر، مٹی کا تیل کم ہو کر 186.39 روپے لٹر ، LPG
6.41 روپے فی کلوستی، نئی قیمت 250.34 روپے مقرر
لاہور ( خصوصی رپورٹر ، مانیٹرنگ ڈیسک) عوام پر پٹرول بم گرا دیا گیا۔ پٹرول 9.66 روپے فی لٹر مہنگا، ہائی
سپیڈ ڈیزل 3.32 ، مٹی کا تیل 2.27 روپے لٹر جبکہ لائٹ ڈیزل 38 پیسے ستا کر دیا گیا، ایل پی جی 6.41 روپے
فی کلوسستی کر دی گئی۔ وزارت خزانہ کی جانب سے جاری نوٹیفکیشن کے مطابق پٹرول کی قیمت میں 9.66 روپے
فی لٹر اضافہ کیا گیا، جس کے بعد پٹرول کی قیمت 279 روپے 75 پیسے سے بڑھ کر 289 روپے 41 پیسے ہو گئی۔
دوسری جانب ہائی سپیڈ ڈیزل کی قیمت میں 3.32 روپے کی کمی کا اعلان کیا گیا جس کے بعد ہائی سپیڈ ڈیزل کی قیمت
285 روپے 56 پیسے سے کم ہو کر 282 روپے 24 پیسے ہو گئی ہے۔ مٹی کا تیل 2.27 روپے کم ہو کر 186.39
روپے فی لٹر ہو گیا۔ اسی طرح لائٹ ڈیزل کی قیمت بھی 38 پیسے کم ہو گئی اس کی نئی قیمت 167.80 روپے فی لٹر
ہو گئی ۔ وزارت خزانہ کے مطابق پٹرول کی نئی قیمت کا اطلاق اتوار کی رات 12 بجے سے ہو گیا جو 15 اپریل تک
نافذ العمل رہے گا۔ ایل پی جی 6.41 روپے فی کلوستی ہو گئی جس کی نئی قیمت 250.34 روپے ہو گی۔",274.0,279.75,285.56,0.1927108913660049,0.1972278803586959,0.2088673412799835,0.2028670310974121,0.1983267962932586
18,2024-03-16,['https://www.express.com.pk/epaper/PoPupwindow.aspx?newsID=1110866469&Issue=NP_LHE&Date=20240316'],"پٹرول کی قیمت بر قرار ، ڈیزل 1 روپے 77 پیسے ستا
نئی قیمتیں 15 دن کیلئے لاگو ، ہائی سپیڈ ڈیزل 285.56 روپے فی لٹر ہو گیا
اسلام آباد (ارشاد انصاری) وفاقی حکومت نے اگلے پندرہ دن کیلئے پٹرول کی قیمت بر قرار رکھنے اور ڈیزل کی قیمت
میں 1 روپے 77 پیسے کمی کا اعلان کر دیا۔ نوٹی فکیشن کے مطابق قیمتوں کا اطلاق رات بارہ بجے سے ہو گیا جبکہ نئی
قیمتیں اگلے پندرہ روز تک لاگو ر ہیں گی ۔ ہائی سپیڈ ڈیزل 287.33 روپے سے کم ہو کر 285.56 روپے فی لٹر
جبکہ پٹرول کی قیمت 279.75 روپے فی لٹر پر بر قرار رہے گی۔
پٹرول",111.0,279.75,287.33,0.0985101014375686,0.1310499608516693,0.417426586151123,0.2857705354690552,0.0672428682446479
19,2024-03-01,['https://www.express.com.pk/epaper/PoPupwindow.aspx?newsID=1110837682&Issue=NP_LHE&Date=20240301'],"پٹرول 4.13 روپے مہنگا ، 279.75 کا لٹر ہو گیا
ہائی سپیڈ ڈیزل کی قیمت بر قرار رکھنے کا فیصلہ ، نوٹیفکیشن جاری
اسلام آباد (خصوصی رپورٹر) نگران حکومت نے پٹرول کی قیمت میں 4.13 روپے فی لٹر اضافہ کر دیا۔ وزارت
خزانہ کے جاری نوٹیفکیشن کے مطابق پٹرول کی قیمت میں 4 روپے 13 پیسے فی لٹر اضافہ جبکہ ہائی سپیڈ ڈیزل کی
قیمت بر قرار رکھنے کا فیصلہ کیا گیا ہے۔ اس اضافے سے پٹرول کی نئی قیمت 279 روپے 75 پیسے فی لٹر ہو گئی، نئی
قیمت کا اطلاق رات 12 بجے سے ہو گیا جو کہ 15 مارچ تک نافذ العمل رہے گا۔",107.0,275.62,287.33,0.1176692098379135,0.2376670241355896,0.2834196388721466,0.263213962316513,0.098030224442482
20,2024-02-16,['https://www.express.com.pk/epaper/PoPupwindow.aspx?newsID=1110809060&Issue=NP_LHE&Date=20240216'],"مہنگائی کے ستائے عوام کیلئے بڑی خبر ، پٹرول کی نئی قیمت 275 روپے 62 پیسے، ڈیزل 287 روپے 33 پیسے فی
لڑ ہو گیا
لاہور ( نیوز ایجنسیاں ) مہنگائی کے ستائے عوام کیلئے بری خبر آگئی ، نگران حکومت نے پٹرولیم مصنوعات کی قیمتوں
میں اضافہ کر دیا۔ وزارت خزانہ کی جانب سے جاری نوٹیفکیشن کے مطابق پٹرول کی قیمت میں 2 روپے 73 پیسے فی
لٹر اور ہائی سپیڈ ڈیزل کی قیمت میں 8 روپے 37 پیسے فی لٹر اضافہ کر دیا گیا۔ قیمتوں میں اضافے کے بعد پٹرول کی
نئی قیمت 275 روپے 62 پیسے فی لٹر اور ہائی سپیڈ ڈیزل کی نئی قیمت 287 روپے 33 پیسے فی لٹر ہو گئی۔ وزارت
خزانہ کے مطابق قیمتوں کا اطلاع رات 12 بجے سے ہو گیا۔",129.0,272.89,278.96,0.228184625506401,0.1654748171567917,0.2515702545642853,0.2912423312664032,0.0635279715061187
21,2024-02-01,['https://www.express.com.pk/epaper/PoPupwindow.aspx?newsID=1110779056&Issue=NP_LHE&Date=20240201'],"پٹرول کی نئی قیمت 272.89 روپے لٹر ہو گئی، ڈیزل کی قیمت میں فی لٹر پونے 3 روپے اضافہ ، نئی قیمت 96.
278 روپے لٹر مقرر
اسلام آباد ، لاہور (ارشاد انصاری سے ، نیوز ایجنسیاں) نگران حکومت نے جاتے جاتے مہنگائی کے ستائے عوام کو
بڑا جھٹکا دیا ہے ، پیٹرول کی قیمت میں بڑا اضافہ کر دیا گیا، وزارت خزانہ نے پیٹرولیم مصنوعات کی نئی قیمتوں کا
نوٹیفکیشن جاری کر دیا ہے جس کے مطابق پٹرول کی قیمت میں 13 روپے 55 پیسے فی لٹر اضافہ کیا گیا جس کے بعد
پٹرول کی نئی قیمت 272 روپے 89 پیسے فی لٹر ہو گئی، ڈیزل کی قیمت میں فی لیٹر 2 روپے 75 پیسے اضافہ کیا گیا،
ہائی سپیڈ ڈیزل کی نئی قیمت 278 روپے 96 پیسے فی لیٹر مقرر کی گئی ہے ، ڈیزل کی نئی قیمتوں کا اطلاق رات 12
بجے سے ہو گیا ہے ، نئی قیمتیں پندرہ فروری 2024 تک لاگور ہیں گی۔ مانیٹرنگ ڈیسک کے مطابق مٹی کے تیل
کی قیمت میں 24 پیسے فی لیٹر کمی کی گئی ہے۔",177.0,259.34,276.21,0.1279191225767135,0.1911518424749374,0.3803810775279999,0.1950795501470565,0.1054683923721313
22,2024-01-16,['https://www.express.com.pk/epaper/PoPupwindow.aspx?newsID=1110747535&Issue=NP_LHE&Date=20240116'],"ڈیزل کی قیمت 276 روپے 21 پیسے، مٹی کا تیل 1 20 روپے 16 پیسے، لائٹ ڈیزل 175 روپے 93 پیسے لٹر پر
بر قرار
اسلام آباد (ارشاد انصاری سے) حکومت نے پٹرول کی قیمت میں کمی کر دی جبکہ ڈیزل کی قیمت میں کوئی ردو بدل
نہیں کیا گیا، قیمتوں کا اطلاق کر دیا گیا۔ وزارت خزانہ کے مطابق پٹرول کی قیمت میں آٹھ روپے فی لٹر کمی کر دی گئی
۔ پٹرول کی نئی قیمت 259 روپے 34 پیسے فی لٹر مقرر کی گئی۔ ڈیزل کی قیمت میں کوئی کمی نہیں کی گئی ، اس کی
276 روپے 21 پیسے فی لٹر بر قرار ہے۔ حکام کا کہنا ہے کہ اسی طرح مٹی کے تیل کی قیمت 1 20 روپے 16 پیسے
اور لائٹ ڈیزل کی قیمت 175 روپے 93 پیسے فی لٹر پر بر قرار ہے ۔ پٹرول کی نئی قیمت کا اطلاق کر دیا گیا ہے جو
اگلے پندرہ دن تک کیلئے لاگو ر ہیں گی۔",160.0,267.34,276.21,0.0874458774924278,0.2173256278038025,0.3958492279052734,0.2324788868427276,0.0669003501534462
